created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2017-05-11 16:54:18+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",A new 'biggest boxship' for @DPWorldSouthamp @abports21with the maiden call of #MOLTriumph https://t.co/hu0BQlAGeY,en,['MOLTriumph'],['https://pbs.twimg.com/media/C_j4UCDWsAAnmW7.jpg'],
2017-05-10 19:34:39+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",The latest and biggest new box ship...until tomorrow @DPWorldSouthamp @ABPSouthampton #MSCEloane https://t.co/Y8Zfx1Yqqp,en,['MSCEloane'],['https://pbs.twimg.com/media/C_fTAxOWAAATVIQ.jpg'],
2017-05-10 13:45:57+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",At speed with the @RedFunnel jets on #SouthamptonWater #IOW https://t.co/FiHkHiJUsO,en,"['SouthamptonWater', 'IOW']",['https://pbs.twimg.com/media/C_eDtYfWsAAgecx.jpg'],
2017-05-08 07:52:04+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",At last we meet! @HovertravelLtd @GriffonGHL #IslandFlyer on the morning shuttle #IOW https://t.co/QXZvOuHhqz,en,"['IslandFlyer', 'IOW']",['https://pbs.twimg.com/media/C_SfhOlXgAAmDFm.jpg'],
2017-05-08 07:33:36+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Second visit to sunny @PortsmouthPort this season for @ponant_cruises #LeSoleal https://t.co/n54QMlRC1I,en,['LeSoleal'],['https://pbs.twimg.com/media/C_SbPodXgAAUzNI.jpg'],
2017-05-03 05:52:26+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Another maiden cruise call @ABPSouthampton.  Welcome to @VikingRiver #VikingStar https://t.co/7QD1sETDnp,en,['VikingStar'],['https://pbs.twimg.com/media/C-4UAoeXUAA-lK3.jpg'],
2017-05-02 12:51:40+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Always a pleasure to get a grey ship featured on a cover @nautilusint #Tidespring #Falmouth https://t.co/FRmeGB6KIN,en,"['Tidespring', 'Falmouth']",['https://pbs.twimg.com/media/C-0qivAXgAA5yTQ.jpg'],
2017-04-27 08:19:26+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Farewell to the stylish @MSC_Cruises_UK #MSCFantasia @ABPSouthampton https://t.co/tgYx7qIgUv,en,['MSCFantasia'],['https://pbs.twimg.com/media/C-Z8Ie7XUAE1sXX.jpg'],
2017-04-27 07:29:22+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Suitably Baltic for maiden call of @VikingRiver #VikingSea @ABPSouthampton https://t.co/1miY9rLoQ8,en,['VikingSea'],['https://pbs.twimg.com/media/C-ZwidmXUAAGVwp.jpg'],
2017-04-25 12:09:46+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",Glimmering light for rare gathering of all 14 @urnu ships of 1PBS #Squadex #RoyalNavy #Portsmouth https://t.co/ra5HqodIBS,en,"['Squadex', 'RoyalNavy', 'Portsmouth']",['https://pbs.twimg.com/media/C-QcwCAXUAQFFTv.jpg'],
2017-04-22 19:48:27+00:00,MaritimePhotos,Freelance photographer providing creative imagery with a nautical twist. I also specialise in 360° panoramas.  Naval writer for Ships Monthly magazine.,"Portsmouth, England",A brace of Brittany's at Portsmouth @BrittanyFerries @PortsmouthPort @visitportsmouth https://t.co/9QW3VTWWOk,en,,['https://pbs.twimg.com/media/C-Cp-fxW0AIEeLE.jpg'],
