created_at,user_name,description,user_location,text,language,hashtags,media_url,place
2022-03-01 13:34:37+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","HMS Northumberland (F238) Duke-class frigate in Stavanger, Norway - March 1, 2022 #hmsnorthumberland #f238 https://t.co/ZQGv4Ymrn4",en,"['hmsnorthumberland', 'f238']",['https://pbs.twimg.com/media/FMxI5qUXwAAJfxO.jpg'],
2022-02-28 19:20:08+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 28, 2022 #ussnimitz #cvn68 https://t.co/jvp0pMPS63",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FMtOZEnXsA0S59a.jpg'],
2022-02-28 19:19:53+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 28, 2022 #ussnimitz #cvn68 https://t.co/6paOGrZ4LR",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FMtOVX3XsAsLxG5.jpg'],
2022-02-25 17:36:13+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine coming into Pearl Harbor this morning - February 25, 2022 https://t.co/cdI5iTbqVz",en,,['https://pbs.twimg.com/media/FMdZ1mbXIAkbEqM.jpg'],
2022-02-25 17:34:00+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier coming into San Diego - February 25, 2022 #ussnimitz #cvn68 https://t.co/H3TYNaL0NZ",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FMdZVQLXsAkRptt.jpg'],
2022-02-24 16:56:10+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","German Navy Sachsen-class frigate FGS Sachsen (F219) coming into Kiel, Germany - February 24, 2022 #fgssachsen #f219 https://t.co/SqwHkkM9as",de,"['fgssachsen', 'f219']",['https://pbs.twimg.com/media/FMYHFSzXMAU0L07.jpg'],
2022-02-22 21:27:33+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 22, 2022 #ussnimitz #cvn68 https://t.co/meLZeTbO7W",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FMOyBDpXwAMcbgZ.jpg'],
2022-02-22 21:27:24+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 22, 2022 #ussnimitz #cvn68 https://t.co/RnxEBLQ0fI",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FMOx-vqX0AYJhaz.jpg'],
2022-02-22 21:26:19+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Special Operations boats off Virginia Beach, Virginia - February 22, 2022 

* photo courtesy of @johnmorgan726 https://t.co/99xobLN66J",en,,['https://pbs.twimg.com/media/FMOxvElXMAIRH8p.jpg'],
2022-02-22 14:37:04+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USCGC James (WMSL-754) Legend-class cutter coming into Mayport, Florida - February 22, 2022 #uscgcjames #wmsl754 https://t.co/ULv6IJjFvh",en,"['uscgcjames', 'wmsl754']",['https://pbs.twimg.com/media/FMNUEJTWQAwh_za.jpg'],
2022-02-22 13:53:57+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Freedom-variant littoral combat ship coming into Norfolk, Virginia this morning - February 22, 2022 https://t.co/x5OyxFBxJE",en,,['https://pbs.twimg.com/media/FMNKMctXwAQbGYn.jpg'],
2022-02-21 17:38:14+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USCGC Kimball (WMSL 756) Legend-class cutter leaving San Diego - February 21, 2022 #uscgckimball #wmsl756 https://t.co/HBapDFSnHQ",en,"['uscgckimball', 'wmsl756']",['https://pbs.twimg.com/media/FMIz8KxXEAo_05n.jpg'],
2022-02-21 17:20:47+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Arleigh Burke-class guided missile destroyer coming into Norfolk, Virginia this morning - February 21, 2022 https://t.co/2xW5LwBSSr",en,,['https://pbs.twimg.com/media/FMIv8gYX0AowfH4.jpg'],
2022-02-18 21:52:12+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier coming into San Diego - February 18, 2022 #ussnimitz #cvn68 https://t.co/gkoaSMJnYu",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FL6RTNeXMAU35fK.jpg'],
2022-02-18 21:51:52+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier coming into San Diego - February 18, 2022 #ussnimitz #cvn68 https://t.co/QJbCiRkfy6",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FL6RORXXoAE1hfp.jpg'],
2022-02-18 18:10:07+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Tripoli (LHA 7) America-class amphibious assault ship off of San Diego - February 18, 2022 #usstripoli #lha7 https://t.co/4BgNHXVh6y",en,"['usstripoli', 'lha7']",['https://pbs.twimg.com/media/FL5eeFWX0AMuS_o.jpg'],
2022-02-18 18:06:01+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USCGC Kimball (WMSL 756) Legend-class cutter coming into San Diego - February 18, 2022 #uscgckimball #wmsl756 https://t.co/xzN7hx3G8L",en,"['uscgckimball', 'wmsl756']",['https://pbs.twimg.com/media/FL5dh_EXEAM4ubV.jpg'],
2022-02-16 23:16:40+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine leaving Norfolk, Virginia - February 16, 2022 https://t.co/sBScdSQcJi",en,,['https://pbs.twimg.com/media/FLwRc-eXMAQSUo8.jpg'],
2022-02-16 03:58:32+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","USS Nimitz (CVN 68) Nimitz-class aircraft carrier leaving San Diego - February 15, 2022 #ussnimitz #cvn68 https://t.co/Pz9aRVOK9w",en,"['ussnimitz', 'cvn68']",['https://pbs.twimg.com/media/FLsIXWpX0AU2iy4.jpg'],
2022-02-16 00:45:54+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA",@johnmorgan726 My view - first try with the new telescope. This is at minimum zoom. https://t.co/JuDd8QsNvn,en,,['https://pbs.twimg.com/media/FLrcSQYVgAgr4sN.jpg'],
2022-02-15 16:57:02+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Arleigh Burke-class guided missile destroyer leaving Norfolk, Virginia - February 15, 2022 https://t.co/uNlyvYqgDq",en,,['https://pbs.twimg.com/media/FLpw-IxXIAM1Jqu.jpg'],
2022-02-15 14:03:55+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Blue Angels above San Diego - February 14, 2022

* photo courtesy of @cjr1321 https://t.co/e2N48JmoH7",en,,['https://pbs.twimg.com/media/FLpJWKyWYAUz9Ch.jpg'],
2022-02-15 01:01:34+00:00,WarshipCam,"*-* Watching webcams & social media for views of combat ships 
*-* Happy to share your photos with full credit given
*-* YouTube: WarshipCam","Virginia, USA","Los Angeles-class nuclear attack submarine coming into San Diego and heading back out - February 14, 2022 https://t.co/pK1BF5De9q",en,,['https://pbs.twimg.com/media/FLmWSDaWQAAPJIQ.jpg'],
